model,dataset,axis,transform,level,image_id,true_label,true_label_name,pred_label,pred_label_name,confidence
efficientnet_v2_s,cifar10,geometry,shear_x,1,236,4,deer,353,gazelle,0.2669001519680023
efficientnet_v2_s,cifar10,geometry,shear_x,1,237,0,airplane,653,milk can,0.09962961822748184
efficientnet_v2_s,cifar10,geometry,shear_x,1,238,5,dog,262,Brabancon griffon,0.1524021178483963
efficientnet_v2_s,cifar10,geometry,shear_x,1,239,5,dog,262,Brabancon griffon,0.530592143535614
efficientnet_v2_s,cifar10,geometry,shear_x,1,240,1,automobile,675,moving van,0.17873021960258484
efficientnet_v2_s,cifar10,geometry,shear_x,1,241,1,automobile,675,moving van,0.7503107786178589
efficientnet_v2_s,cifar10,geometry,shear_x,1,242,8,ship,675,moving van,0.09521394222974777
efficientnet_v2_s,cifar10,geometry,shear_x,1,243,9,truck,675,moving van,0.7907412052154541
efficientnet_v2_s,cifar10,geometry,shear_x,1,244,0,airplane,4,hammerhead,0.23003444075584412
efficientnet_v2_s,cifar10,geometry,shear_x,1,245,3,cat,335,fox squirrel,0.06544825434684753
efficientnet_v2_s,cifar10,geometry,shear_x,1,246,1,automobile,491,chain saw,0.2451145201921463
efficientnet_v2_s,cifar10,geometry,shear_x,1,247,9,truck,856,thresher,0.12942788004875183
efficientnet_v2_s,cifar10,geometry,shear_x,1,248,2,bird,95,jacamar,0.1532408595085144
efficientnet_v2_s,cifar10,geometry,shear_x,1,249,2,bird,10,brambling,0.7124896049499512
efficientnet_v2_s,cifar10,geometry,shear_x,1,250,5,dog,154,Pekinese,0.26273512840270996
efficientnet_v2_s,cifar10,geometry,shear_x,1,251,3,cat,335,fox squirrel,0.06948362290859222
efficientnet_v2_s,cifar10,geometry,shear_x,1,252,9,truck,491,chain saw,0.1624477505683899
efficientnet_v2_s,cifar10,geometry,shear_x,1,253,9,truck,856,thresher,0.12076511979103088
efficientnet_v2_s,cifar10,geometry,shear_x,1,254,4,deer,351,hartebeest,0.43067365884780884
efficientnet_v2_s,cifar10,geometry,shear_x,1,255,0,airplane,653,milk can,0.34352660179138184
efficientnet_v2_s,cifar10,geometry,shear_x,1,256,3,cat,285,Egyptian cat,0.20651176571846008
efficientnet_v2_s,cifar10,geometry,shear_x,1,257,0,airplane,404,airliner,0.3267907202243805
efficientnet_v2_s,cifar10,geometry,shear_x,1,258,0,airplane,351,hartebeest,0.06846921890974045
efficientnet_v2_s,cifar10,geometry,shear_x,1,259,9,truck,675,moving van,0.42652085423469543
efficientnet_v2_s,cifar10,geometry,shear_x,1,260,8,ship,901,whiskey jug,0.26419830322265625
efficientnet_v2_s,cifar10,geometry,shear_x,1,261,1,automobile,510,container ship,0.38534361124038696
efficientnet_v2_s,cifar10,geometry,shear_x,1,262,5,dog,98,red-breasted merganser,0.36337146162986755
efficientnet_v2_s,cifar10,geometry,shear_x,1,263,7,horse,158,toy terrier,0.08441353589296341
efficientnet_v2_s,cifar10,geometry,shear_x,1,264,0,airplane,623,letter opener,0.1450800746679306
efficientnet_v2_s,cifar10,geometry,shear_x,1,265,8,ship,147,grey whale,0.1573544293642044
efficientnet_v2_s,cifar10,geometry,shear_x,1,266,2,bird,299,meerkat,0.059558797627687454
efficientnet_v2_s,cifar10,geometry,shear_x,1,267,4,deer,351,hartebeest,0.5809730887413025
efficientnet_v2_s,cifar10,geometry,shear_x,1,268,7,horse,339,sorrel,0.5678962469100952
efficientnet_v2_s,cifar10,geometry,shear_x,1,269,0,airplane,680,nipple,0.7637829780578613
efficientnet_v2_s,cifar10,geometry,shear_x,1,270,2,bird,9,ostrich,0.15644356608390808
efficientnet_v2_s,cifar10,geometry,shear_x,1,271,3,cat,225,malinois,0.13155151903629303
efficientnet_v2_s,cifar10,geometry,shear_x,1,272,6,frog,335,fox squirrel,0.3750927746295929
efficientnet_v2_s,cifar10,geometry,shear_x,1,273,3,cat,152,Japanese spaniel,0.09516149759292603
efficientnet_v2_s,cifar10,geometry,shear_x,1,274,8,ship,680,nipple,0.26431772112846375
efficientnet_v2_s,cifar10,geometry,shear_x,1,275,5,dog,152,Japanese spaniel,0.30418190360069275
efficientnet_v2_s,cifar10,geometry,shear_x,1,276,0,airplane,727,planetarium,0.45420318841934204
efficientnet_v2_s,cifar10,geometry,shear_x,1,277,3,cat,261,keeshond,0.1301550269126892
efficientnet_v2_s,cifar10,geometry,shear_x,1,278,4,deer,387,lesser panda,0.269990473985672
efficientnet_v2_s,cifar10,geometry,shear_x,1,279,3,cat,278,kit fox,0.1052299439907074
efficientnet_v2_s,cifar10,geometry,shear_x,1,280,9,truck,675,moving van,0.7025815844535828
efficientnet_v2_s,cifar10,geometry,shear_x,1,281,0,airplane,473,can opener,0.8260126709938049
efficientnet_v2_s,cifar10,geometry,shear_x,1,282,6,frog,335,fox squirrel,0.18131613731384277
efficientnet_v2_s,cifar10,geometry,shear_x,1,283,1,automobile,675,moving van,0.7359582185745239
efficientnet_v2_s,cifar10,geometry,shear_x,1,284,0,airplane,675,moving van,0.3890237808227539
efficientnet_v2_s,cifar10,geometry,shear_x,1,285,9,truck,675,moving van,0.3521629273891449
efficientnet_v2_s,cifar10,geometry,shear_x,1,286,1,automobile,676,muzzle,0.061292942613363266
efficientnet_v2_s,cifar10,geometry,shear_x,1,287,0,airplane,147,grey whale,0.08902616053819656
efficientnet_v2_s,cifar10,geometry,shear_x,1,288,7,horse,51,triceratops,0.10903897136449814
efficientnet_v2_s,cifar10,geometry,shear_x,1,289,9,truck,856,thresher,0.5264323353767395
efficientnet_v2_s,cifar10,geometry,shear_x,1,290,1,automobile,51,triceratops,0.1519557684659958
efficientnet_v2_s,cifar10,geometry,shear_x,1,291,2,bird,80,black grouse,0.7998391389846802
efficientnet_v2_s,cifar10,geometry,shear_x,1,292,6,frog,351,hartebeest,0.05518420785665512
efficientnet_v2_s,cifar10,geometry,shear_x,1,293,9,truck,675,moving van,0.8198943734169006
efficientnet_v2_s,cifar10,geometry,shear_x,1,294,3,cat,285,Egyptian cat,0.13739179074764252
efficientnet_v2_s,cifar10,geometry,shear_x,1,295,4,deer,9,ostrich,0.1454247236251831
efficientnet_v2_s,cifar10,geometry,shear_x,1,296,6,frog,335,fox squirrel,0.5246500968933105
efficientnet_v2_s,cifar10,geometry,shear_x,1,297,0,airplane,147,grey whale,0.2075807750225067
efficientnet_v2_s,cifar10,geometry,shear_x,1,298,0,airplane,782,screen,0.1152750626206398
efficientnet_v2_s,cifar10,geometry,shear_x,1,299,6,frog,364,three-toed sloth,0.15838733315467834
efficientnet_v2_s,cifar10,geometry,shear_x,1,300,6,frog,335,fox squirrel,0.7375755906105042
efficientnet_v2_s,cifar10,geometry,shear_x,1,301,6,frog,335,fox squirrel,0.41528454422950745
efficientnet_v2_s,cifar10,geometry,shear_x,1,302,3,cat,194,Dandie Dinmont,0.08046383410692215
efficientnet_v2_s,cifar10,geometry,shear_x,1,303,2,bird,98,red-breasted merganser,0.4739183485507965
efficientnet_v2_s,cifar10,geometry,shear_x,1,304,6,frog,278,kit fox,0.15331494808197021
efficientnet_v2_s,cifar10,geometry,shear_x,1,305,1,automobile,763,revolver,0.14924074709415436
efficientnet_v2_s,cifar10,geometry,shear_x,1,306,8,ship,675,moving van,0.2231207638978958
efficientnet_v2_s,cifar10,geometry,shear_x,1,307,2,bird,335,fox squirrel,0.2571023106575012
efficientnet_v2_s,cifar10,geometry,shear_x,1,308,1,automobile,407,ambulance,0.751352846622467
efficientnet_v2_s,cifar10,geometry,shear_x,1,309,6,frog,335,fox squirrel,0.13171201944351196
efficientnet_v2_s,cifar10,geometry,shear_x,1,310,8,ship,727,planetarium,0.6002554893493652
efficientnet_v2_s,cifar10,geometry,shear_x,1,311,6,frog,335,fox squirrel,0.6406669020652771
efficientnet_v2_s,cifar10,geometry,shear_x,1,312,8,ship,534,dishwasher,0.06292113661766052
efficientnet_v2_s,cifar10,geometry,shear_x,1,313,0,airplane,680,nipple,0.060581255704164505
efficientnet_v2_s,cifar10,geometry,shear_x,1,314,4,deer,175,otterhound,0.2798645794391632
efficientnet_v2_s,cifar10,geometry,shear_x,1,315,0,airplane,596,hatchet,0.16686002910137177
efficientnet_v2_s,cifar10,geometry,shear_x,1,316,7,horse,268,Mexican hairless,0.1444156914949417
efficientnet_v2_s,cifar10,geometry,shear_x,1,317,7,horse,339,sorrel,0.7767526507377625
efficientnet_v2_s,cifar10,geometry,shear_x,1,318,5,dog,368,gibbon,0.09392853081226349
efficientnet_v2_s,cifar10,geometry,shear_x,1,319,5,dog,156,Blenheim spaniel,0.25102925300598145
efficientnet_v2_s,cifar10,geometry,shear_x,1,320,3,cat,371,patas,0.3529004156589508
efficientnet_v2_s,cifar10,geometry,shear_x,1,321,5,dog,151,Chihuahua,0.3880075216293335
efficientnet_v2_s,cifar10,geometry,shear_x,1,322,2,bird,10,brambling,0.41054385900497437
efficientnet_v2_s,cifar10,geometry,shear_x,1,323,3,cat,901,whiskey jug,0.2969994843006134
efficientnet_v2_s,cifar10,geometry,shear_x,1,324,4,deer,371,patas,0.06486030668020248
efficientnet_v2_s,cifar10,geometry,shear_x,1,325,1,automobile,906,Windsor tie,0.09479369968175888
efficientnet_v2_s,cifar10,geometry,shear_x,1,326,7,horse,291,lion,0.10433650016784668
efficientnet_v2_s,cifar10,geometry,shear_x,1,327,5,dog,262,Brabancon griffon,0.4448171854019165
efficientnet_v2_s,cifar10,geometry,shear_x,1,328,4,deer,335,fox squirrel,0.22418540716171265
efficientnet_v2_s,cifar10,geometry,shear_x,1,329,6,frog,335,fox squirrel,0.17507986724376678
efficientnet_v2_s,cifar10,geometry,shear_x,1,330,1,automobile,675,moving van,0.13353103399276733
efficientnet_v2_s,cifar10,geometry,shear_x,1,331,9,truck,675,moving van,0.3006587326526642
efficientnet_v2_s,cifar10,geometry,shear_x,1,332,3,cat,283,Persian cat,0.09305670857429504
efficientnet_v2_s,cifar10,geometry,shear_x,1,333,6,frog,335,fox squirrel,0.5036122798919678
efficientnet_v2_s,cifar10,geometry,shear_x,1,334,6,frog,335,fox squirrel,0.6675187349319458
efficientnet_v2_s,cifar10,geometry,shear_x,1,335,9,truck,675,moving van,0.32564666867256165
efficientnet_v2_s,cifar10,geometry,shear_x,1,336,3,cat,281,tabby,0.3012593686580658
efficientnet_v2_s,cifar10,geometry,shear_x,1,337,8,ship,510,container ship,0.12615415453910828
efficientnet_v2_s,cifar10,geometry,shear_x,1,338,0,airplane,147,grey whale,0.05652390792965889
efficientnet_v2_s,cifar10,geometry,shear_x,1,339,7,horse,175,otterhound,0.04331621900200844
efficientnet_v2_s,cifar10,geometry,shear_x,1,340,2,bird,62,rock python,0.41040027141571045
efficientnet_v2_s,cifar10,geometry,shear_x,1,341,6,frog,335,fox squirrel,0.07964600622653961
efficientnet_v2_s,cifar10,geometry,shear_x,1,342,2,bird,596,hatchet,0.4890965223312378
efficientnet_v2_s,cifar10,geometry,shear_x,1,343,5,dog,154,Pekinese,0.3490353226661682
efficientnet_v2_s,cifar10,geometry,shear_x,1,344,8,ship,147,grey whale,0.14844489097595215
efficientnet_v2_s,cifar10,geometry,shear_x,1,345,5,dog,232,Border collie,0.43160563707351685
efficientnet_v2_s,cifar10,geometry,shear_x,1,346,4,deer,385,Indian elephant,0.1310129314661026
efficientnet_v2_s,cifar10,geometry,shear_x,1,347,6,frog,38,banded gecko,0.07840201258659363
efficientnet_v2_s,cifar10,geometry,shear_x,1,348,8,ship,814,speedboat,0.24375364184379578
efficientnet_v2_s,cifar10,geometry,shear_x,1,349,9,truck,675,moving van,0.8517747521400452
efficientnet_v2_s,cifar10,geometry,shear_x,1,350,9,truck,675,moving van,0.4604893922805786
efficientnet_v2_s,cifar10,geometry,shear_x,1,351,1,automobile,491,chain saw,0.11968973278999329
efficientnet_v2_s,cifar10,geometry,shear_x,1,352,0,airplane,510,container ship,0.18494507670402527
efficientnet_v2_s,cifar10,geometry,shear_x,1,353,2,bird,10,brambling,0.21755081415176392
efficientnet_v2_s,cifar10,geometry,shear_x,1,354,2,bird,335,fox squirrel,0.29948174953460693
efficientnet_v2_s,cifar10,geometry,shear_x,1,355,7,horse,339,sorrel,0.5987499952316284
efficientnet_v2_s,cifar10,geometry,shear_x,1,356,3,cat,278,kit fox,0.4332606792449951
efficientnet_v2_s,cifar10,geometry,shear_x,1,357,2,bird,676,muzzle,0.28133803606033325
efficientnet_v2_s,cifar10,geometry,shear_x,1,358,8,ship,653,milk can,0.6684860587120056
efficientnet_v2_s,cifar10,geometry,shear_x,1,359,0,airplane,404,airliner,0.6085919141769409
efficientnet_v2_s,cifar10,geometry,shear_x,1,360,9,truck,675,moving van,0.20773445069789886
efficientnet_v2_s,cifar10,geometry,shear_x,1,361,5,dog,194,Dandie Dinmont,0.21526819467544556
efficientnet_v2_s,cifar10,geometry,shear_x,1,362,8,ship,510,container ship,0.144833505153656
efficientnet_v2_s,cifar10,geometry,shear_x,1,363,1,automobile,482,cassette player,0.2124829888343811
efficientnet_v2_s,cifar10,geometry,shear_x,1,364,9,truck,856,thresher,0.40292656421661377
efficientnet_v2_s,cifar10,geometry,shear_x,1,365,4,deer,353,gazelle,0.09436535835266113
efficientnet_v2_s,cifar10,geometry,shear_x,1,366,1,automobile,675,moving van,0.3521542549133301
efficientnet_v2_s,cifar10,geometry,shear_x,1,367,3,cat,268,Mexican hairless,0.05834636464715004
efficientnet_v2_s,cifar10,geometry,shear_x,1,368,8,ship,147,grey whale,0.18992553651332855
efficientnet_v2_s,cifar10,geometry,shear_x,1,369,1,automobile,675,moving van,0.3724707067012787
efficientnet_v2_s,cifar10,geometry,shear_x,1,370,4,deer,335,fox squirrel,0.08609294146299362
efficientnet_v2_s,cifar10,geometry,shear_x,1,371,7,horse,339,sorrel,0.5647542476654053
efficientnet_v2_s,cifar10,geometry,shear_x,1,372,9,truck,675,moving van,0.7522690892219543
efficientnet_v2_s,cifar10,geometry,shear_x,1,373,4,deer,653,milk can,0.31761133670806885
efficientnet_v2_s,cifar10,geometry,shear_x,1,374,2,bird,84,peacock,0.3053007423877716
efficientnet_v2_s,cifar10,geometry,shear_x,1,375,7,horse,188,wire-haired fox terrier,0.06303662806749344
efficientnet_v2_s,cifar10,geometry,shear_x,1,376,0,airplane,335,fox squirrel,0.14926643669605255
efficientnet_v2_s,cifar10,geometry,shear_x,1,377,7,horse,439,bearskin,0.23267368972301483
efficientnet_v2_s,cifar10,geometry,shear_x,1,378,0,airplane,914,yawl,0.078949935734272
efficientnet_v2_s,cifar10,geometry,shear_x,1,379,6,frog,335,fox squirrel,0.24296247959136963
efficientnet_v2_s,cifar10,geometry,shear_x,1,380,6,frog,335,fox squirrel,0.22070623934268951
efficientnet_v2_s,cifar10,geometry,shear_x,1,381,9,truck,675,moving van,0.550491988658905
efficientnet_v2_s,cifar10,geometry,shear_x,1,382,0,airplane,623,letter opener,0.05557960644364357
efficientnet_v2_s,cifar10,geometry,shear_x,1,383,9,truck,675,moving van,0.5274580121040344
efficientnet_v2_s,cifar10,geometry,shear_x,1,384,2,bird,335,fox squirrel,0.14854402840137482
efficientnet_v2_s,cifar10,geometry,shear_x,1,385,8,ship,606,iron,0.22545886039733887
efficientnet_v2_s,cifar10,geometry,shear_x,1,386,7,horse,351,hartebeest,0.09366029500961304
efficientnet_v2_s,cifar10,geometry,shear_x,1,387,2,bird,653,milk can,0.06697063893079758
efficientnet_v2_s,cifar10,geometry,shear_x,1,388,2,bird,374,langur,0.31024807691574097
efficientnet_v2_s,cifar10,geometry,shear_x,1,389,5,dog,160,Afghan hound,0.3351731300354004
efficientnet_v2_s,cifar10,geometry,shear_x,1,390,1,automobile,675,moving van,0.08863259106874466
efficientnet_v2_s,cifar10,geometry,shear_x,1,391,2,bird,149,dugong,0.16777338087558746
efficientnet_v2_s,cifar10,geometry,shear_x,1,392,6,frog,31,tree frog,0.45008546113967896
efficientnet_v2_s,cifar10,geometry,shear_x,1,393,2,bird,297,sloth bear,0.2715855836868286
efficientnet_v2_s,cifar10,geometry,shear_x,1,394,9,truck,675,moving van,0.6051679849624634
efficientnet_v2_s,cifar10,geometry,shear_x,1,395,6,frog,335,fox squirrel,0.5527157783508301
efficientnet_v2_s,cifar10,geometry,shear_x,1,396,2,bird,371,patas,0.08431271463632584
efficientnet_v2_s,cifar10,geometry,shear_x,1,397,3,cat,158,toy terrier,0.14895537495613098
efficientnet_v2_s,cifar10,geometry,shear_x,1,398,0,airplane,404,airliner,0.40981993079185486
efficientnet_v2_s,cifar10,geometry,shear_x,1,399,3,cat,901,whiskey jug,0.17265617847442627
efficientnet_v2_s,cifar10,geometry,shear_x,1,400,9,truck,675,moving van,0.32579803466796875
efficientnet_v2_s,cifar10,geometry,shear_x,1,401,8,ship,675,moving van,0.257357656955719
efficientnet_v2_s,cifar10,geometry,shear_x,1,402,7,horse,188,wire-haired fox terrier,0.0824626013636589
efficientnet_v2_s,cifar10,geometry,shear_x,1,403,8,ship,510,container ship,0.3958393931388855
efficientnet_v2_s,cifar10,geometry,shear_x,1,404,8,ship,510,container ship,0.8320479989051819
efficientnet_v2_s,cifar10,geometry,shear_x,1,405,4,deer,335,fox squirrel,0.22607293725013733
efficientnet_v2_s,cifar10,geometry,shear_x,1,406,0,airplane,404,airliner,0.732784628868103
efficientnet_v2_s,cifar10,geometry,shear_x,1,407,1,automobile,675,moving van,0.480102002620697
efficientnet_v2_s,cifar10,geometry,shear_x,1,408,8,ship,680,nipple,0.1297517865896225
efficientnet_v2_s,cifar10,geometry,shear_x,1,409,2,bird,335,fox squirrel,0.3064574897289276
efficientnet_v2_s,cifar10,geometry,shear_x,1,410,7,horse,339,sorrel,0.6865749359130859
efficientnet_v2_s,cifar10,geometry,shear_x,1,411,9,truck,534,dishwasher,0.17398300766944885
efficientnet_v2_s,cifar10,geometry,shear_x,1,412,3,cat,726,plane,0.13540346920490265
efficientnet_v2_s,cifar10,geometry,shear_x,1,413,6,frog,32,tailed frog,0.33763256669044495
efficientnet_v2_s,cifar10,geometry,shear_x,1,414,1,automobile,675,moving van,0.3495209217071533
efficientnet_v2_s,cifar10,geometry,shear_x,1,415,9,truck,675,moving van,0.7960637807846069
efficientnet_v2_s,cifar10,geometry,shear_x,1,416,0,airplane,51,triceratops,0.049206607043743134
efficientnet_v2_s,cifar10,geometry,shear_x,1,417,7,horse,152,Japanese spaniel,0.166429802775383
efficientnet_v2_s,cifar10,geometry,shear_x,1,418,3,cat,371,patas,0.07478641718626022
efficientnet_v2_s,cifar10,geometry,shear_x,1,419,7,horse,169,borzoi,0.09746108204126358
efficientnet_v2_s,cifar10,geometry,shear_x,1,420,4,deer,387,lesser panda,0.15943047404289246
efficientnet_v2_s,cifar10,geometry,shear_x,1,421,5,dog,235,German shepherd,0.1491946578025818
efficientnet_v2_s,cifar10,geometry,shear_x,1,422,0,airplane,729,plate rack,0.0407571867108345
efficientnet_v2_s,cifar10,geometry,shear_x,1,423,0,airplane,252,affenpinscher,0.1365288645029068
efficientnet_v2_s,cifar10,geometry,shear_x,1,424,2,bird,371,patas,0.23072704672813416
efficientnet_v2_s,cifar10,geometry,shear_x,1,425,9,truck,675,moving van,0.5305581092834473
efficientnet_v2_s,cifar10,geometry,shear_x,1,426,3,cat,358,polecat,0.18285325169563293
efficientnet_v2_s,cifar10,geometry,shear_x,1,427,4,deer,271,red wolf,0.11366438120603561
efficientnet_v2_s,cifar10,geometry,shear_x,1,428,0,airplane,912,worm fence,0.13396210968494415
efficientnet_v2_s,cifar10,geometry,shear_x,1,429,6,frog,103,platypus,0.36677494645118713
efficientnet_v2_s,cifar10,geometry,shear_x,1,430,2,bird,384,indri,0.14942075312137604
efficientnet_v2_s,cifar10,geometry,shear_x,1,431,5,dog,283,Persian cat,0.3324642479419708
efficientnet_v2_s,cifar10,geometry,shear_x,1,432,3,cat,335,fox squirrel,0.1773596853017807
efficientnet_v2_s,cifar10,geometry,shear_x,1,433,7,horse,383,Madagascar cat,0.1464749425649643
efficientnet_v2_s,cifar10,geometry,shear_x,1,434,3,cat,207,golden retriever,0.061295341700315475
efficientnet_v2_s,cifar10,geometry,shear_x,1,435,7,horse,339,sorrel,0.3254123330116272
efficientnet_v2_s,cifar10,geometry,shear_x,1,436,2,bird,371,patas,0.14822910726070404
efficientnet_v2_s,cifar10,geometry,shear_x,1,437,5,dog,188,wire-haired fox terrier,0.09267471730709076
efficientnet_v2_s,cifar10,geometry,shear_x,1,438,3,cat,285,Egyptian cat,0.1141534075140953
efficientnet_v2_s,cifar10,geometry,shear_x,1,439,1,automobile,675,moving van,0.2232106477022171
efficientnet_v2_s,cifar10,geometry,shear_x,1,440,1,automobile,491,chain saw,0.11871293187141418
efficientnet_v2_s,cifar10,geometry,shear_x,1,441,4,deer,165,black-and-tan coonhound,0.07540614902973175
efficientnet_v2_s,cifar10,geometry,shear_x,1,442,9,truck,675,moving van,0.7423086166381836
efficientnet_v2_s,cifar10,geometry,shear_x,1,443,9,truck,675,moving van,0.8442990779876709
efficientnet_v2_s,cifar10,geometry,shear_x,1,444,5,dog,188,wire-haired fox terrier,0.6878772377967834
efficientnet_v2_s,cifar10,geometry,shear_x,1,445,7,horse,339,sorrel,0.8457087278366089
efficientnet_v2_s,cifar10,geometry,shear_x,1,446,5,dog,216,clumber,0.23479753732681274
efficientnet_v2_s,cifar10,geometry,shear_x,1,447,0,airplane,21,kite,0.061079807579517365
efficientnet_v2_s,cifar10,geometry,shear_x,1,448,2,bird,10,brambling,0.15101204812526703
efficientnet_v2_s,cifar10,geometry,shear_x,1,449,2,bird,128,black stork,0.3054341673851013
efficientnet_v2_s,cifar10,geometry,shear_x,1,450,2,bird,354,Arabian camel,0.19154518842697144
efficientnet_v2_s,cifar10,geometry,shear_x,1,451,9,truck,675,moving van,0.7388348579406738
efficientnet_v2_s,cifar10,geometry,shear_x,1,452,7,horse,351,hartebeest,0.16169045865535736
efficientnet_v2_s,cifar10,geometry,shear_x,1,453,3,cat,708,pedestal,0.0519096665084362
efficientnet_v2_s,cifar10,geometry,shear_x,1,454,9,truck,675,moving van,0.23806270956993103
efficientnet_v2_s,cifar10,geometry,shear_x,1,455,4,deer,158,toy terrier,0.3542691171169281
efficientnet_v2_s,cifar10,geometry,shear_x,1,456,3,cat,278,kit fox,0.25209543108940125
efficientnet_v2_s,cifar10,geometry,shear_x,1,457,5,dog,156,Blenheim spaniel,0.6470767855644226
efficientnet_v2_s,cifar10,geometry,shear_x,1,458,4,deer,278,kit fox,0.08232418447732925
efficientnet_v2_s,cifar10,geometry,shear_x,1,459,6,frog,335,fox squirrel,0.2154848724603653
efficientnet_v2_s,cifar10,geometry,shear_x,1,460,5,dog,153,Maltese dog,0.21724261343479156
efficientnet_v2_s,cifar10,geometry,shear_x,1,461,6,frog,335,fox squirrel,0.18177972733974457
efficientnet_v2_s,cifar10,geometry,shear_x,1,462,1,automobile,675,moving van,0.6738179326057434
efficientnet_v2_s,cifar10,geometry,shear_x,1,463,4,deer,371,patas,0.742173969745636
efficientnet_v2_s,cifar10,geometry,shear_x,1,464,3,cat,335,fox squirrel,0.09405321627855301
efficientnet_v2_s,cifar10,geometry,shear_x,1,465,4,deer,274,dhole,0.17073585093021393
efficientnet_v2_s,cifar10,geometry,shear_x,1,466,4,deer,351,hartebeest,0.5430076718330383
efficientnet_v2_s,cifar10,geometry,shear_x,1,467,3,cat,427,barrel,0.22690792381763458
efficientnet_v2_s,cifar10,geometry,shear_x,1,468,7,horse,335,fox squirrel,0.21967323124408722
efficientnet_v2_s,cifar10,geometry,shear_x,1,469,8,ship,814,speedboat,0.49081894755363464
efficientnet_v2_s,cifar10,geometry,shear_x,1,470,3,cat,371,patas,0.10099703818559647
efficientnet_v2_s,cifar10,geometry,shear_x,1,471,7,horse,339,sorrel,0.25336989760398865
efficientnet_v2_s,cifar10,geometry,shear_x,1,472,8,ship,814,speedboat,0.5841274857521057
efficientnet_v2_s,cifar10,geometry,shear_x,1,473,0,airplane,147,grey whale,0.14429162442684174
efficientnet_v2_s,cifar10,geometry,shear_x,1,474,5,dog,252,affenpinscher,0.07235578447580338
efficientnet_v2_s,cifar10,geometry,shear_x,1,475,7,horse,246,Great Dane,0.13240161538124084
efficientnet_v2_s,cifar10,geometry,shear_x,1,476,6,frog,385,Indian elephant,0.38375723361968994
efficientnet_v2_s,cifar10,geometry,shear_x,1,477,0,airplane,912,worm fence,0.094207763671875
efficientnet_v2_s,cifar10,geometry,shear_x,1,478,5,dog,188,wire-haired fox terrier,0.28469252586364746
efficientnet_v2_s,cifar10,geometry,shear_x,1,479,4,deer,274,dhole,0.18090808391571045
efficientnet_v2_s,cifar10,geometry,shear_x,1,480,8,ship,534,dishwasher,0.21714846789836884
efficientnet_v2_s,cifar10,geometry,shear_x,1,481,6,frog,335,fox squirrel,0.30916231870651245
efficientnet_v2_s,cifar10,geometry,shear_x,1,482,8,ship,540,drilling platform,0.11127061396837234
efficientnet_v2_s,cifar10,geometry,shear_x,1,483,5,dog,198,standard schnauzer,0.34793588519096375
efficientnet_v2_s,cifar10,geometry,shear_x,1,484,5,dog,154,Pekinese,0.6834561824798584
efficientnet_v2_s,cifar10,geometry,shear_x,1,485,9,truck,675,moving van,0.32839229702949524
efficientnet_v2_s,cifar10,geometry,shear_x,1,486,9,truck,675,moving van,0.6903952360153198
efficientnet_v2_s,cifar10,geometry,shear_x,1,487,9,truck,675,moving van,0.5552483797073364
efficientnet_v2_s,cifar10,geometry,shear_x,1,488,5,dog,277,red fox,0.12166290730237961
efficientnet_v2_s,cifar10,geometry,shear_x,1,489,0,airplane,974,geyser,0.20552048087120056
efficientnet_v2_s,cifar10,geometry,shear_x,1,490,1,automobile,511,convertible,0.16728174686431885
efficientnet_v2_s,cifar10,geometry,shear_x,1,491,0,airplane,404,airliner,0.16099682450294495
efficientnet_v2_s,cifar10,geometry,shear_x,1,492,8,ship,975,lakeside,0.25115472078323364
efficientnet_v2_s,cifar10,geometry,shear_x,1,493,1,automobile,675,moving van,0.19462600350379944
efficientnet_v2_s,cifar10,geometry,shear_x,1,494,1,automobile,656,minivan,0.25421950221061707
efficientnet_v2_s,cifar10,geometry,shear_x,1,495,8,ship,510,container ship,0.6304050087928772
efficientnet_v2_s,cifar10,geometry,shear_x,1,496,0,airplane,473,can opener,0.469619482755661
efficientnet_v2_s,cifar10,geometry,shear_x,1,497,2,bird,10,brambling,0.0665627047419548
efficientnet_v2_s,cifar10,geometry,shear_x,1,498,2,bird,128,black stork,0.26771432161331177
efficientnet_v2_s,cifar10,geometry,shear_x,1,499,0,airplane,499,cleaver,0.15335075557231903
efficientnet_v2_s,cifar10,geometry,shear_x,2,0,3,cat,335,fox squirrel,0.5429503321647644
efficientnet_v2_s,cifar10,geometry,shear_x,2,1,8,ship,838,sunscreen,0.12915126979351044
efficientnet_v2_s,cifar10,geometry,shear_x,2,2,8,ship,914,yawl,0.20839501917362213
efficientnet_v2_s,cifar10,geometry,shear_x,2,3,0,airplane,838,sunscreen,0.0836804211139679
efficientnet_v2_s,cifar10,geometry,shear_x,2,4,6,frog,32,tailed frog,0.2955757975578308
efficientnet_v2_s,cifar10,geometry,shear_x,2,5,6,frog,291,lion,0.08542510122060776
efficientnet_v2_s,cifar10,geometry,shear_x,2,6,1,automobile,675,moving van,0.2680317163467407
efficientnet_v2_s,cifar10,geometry,shear_x,2,7,6,frog,653,milk can,0.31916457414627075
efficientnet_v2_s,cifar10,geometry,shear_x,2,8,3,cat,335,fox squirrel,0.09568313509225845
efficientnet_v2_s,cifar10,geometry,shear_x,2,9,1,automobile,482,cassette player,0.09196143597364426
efficientnet_v2_s,cifar10,geometry,shear_x,2,10,0,airplane,149,dugong,0.057902805507183075
efficientnet_v2_s,cifar10,geometry,shear_x,2,11,9,truck,675,moving van,0.7757528424263
