model,dataset,image_id,image_path,true_label,true_label_name,subtype,pred_label,pred_label_name,confidence,correct
openclip_vit_b_32,natural_gallery,3073,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\main-image_cb3cceec-d9d5-429b-ba9c-e8e9de549434_1024x1024.png,4,deer,abstract,4,deer,0.11275243759155273,1
openclip_vit_b_32,natural_gallery,3074,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\majestic-deer-in-natural-habitat-trendy-art.png,4,deer,abstract,4,deer,0.11551585793495178,1
openclip_vit_b_32,natural_gallery,3075,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\MDJ002554_UF.png,4,deer,abstract,4,deer,0.11562275886535645,1
openclip_vit_b_32,natural_gallery,3076,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\modern-abstract-stylized-deer-silhouette-with-geometric-shapes-and-vibrant-color-contrasts-vector.png,4,deer,abstract,4,deer,0.11423151940107346,1
openclip_vit_b_32,natural_gallery,3077,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\PDXBEGANI265SMALL__26476.1519735823.png,4,deer,abstract,4,deer,0.11494038999080658,1
openclip_vit_b_32,natural_gallery,3078,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\red-deer-standing-grace-abstract-260nw-2654596391.png,4,deer,abstract,4,deer,0.11333519965410233,1
openclip_vit_b_32,natural_gallery,3079,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\stock-vector--deer-abstract-neon-multi-colored-portrait-of-a-deer-s-head-on-a-dark-purple-background-1460967113.png,4,deer,abstract,4,deer,0.11278371512889862,1
openclip_vit_b_32,natural_gallery,3080,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\v-deer_bw_1__-521218579.png,4,deer,abstract,4,deer,0.11397437751293182,1
openclip_vit_b_32,natural_gallery,3081,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\vector-abstract-deer-couple.png,4,deer,abstract,4,deer,0.11668951064348221,1
openclip_vit_b_32,natural_gallery,3082,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\vector-creative-geometric-deer-tattoo-art-style-design-low-poly-deer-head-triangle-geometric-deer-illustration-isolated-137328030.png,4,deer,abstract,4,deer,0.11148247867822647,1
openclip_vit_b_32,natural_gallery,3083,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\vector-minimalistic-abstract-illustration-deer-600nw-2626522605.png,4,deer,abstract,4,deer,0.11769894510507584,1
openclip_vit_b_32,natural_gallery,3084,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\016122af-f173-4a9a-95d3-7314f783a177.png,4,deer,cartoon,4,deer,0.11849746108055115,1
openclip_vit_b_32,natural_gallery,3085,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\1OlZnDszR1a71gTsJg_1Vg.png,4,deer,cartoon,4,deer,0.11800432950258255,1
openclip_vit_b_32,natural_gallery,3086,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\20181124_Oh_deer_cartoon_by_Andy_Anderson_1024x1024@2x.png,4,deer,cartoon,4,deer,0.11575718224048615,1
openclip_vit_b_32,natural_gallery,3087,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\203308932-adorable-cartoon-baby-deer-in-a-spring-meadow.png,4,deer,cartoon,4,deer,0.11648596078157425,1
openclip_vit_b_32,natural_gallery,3088,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\2a885ca3-acc0-4283-9933-ef44ae3a2663.png,4,deer,cartoon,4,deer,0.11814915388822556,1
openclip_vit_b_32,natural_gallery,3089,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\3-creepy-zombie-deer-vector-cartoon-illustration-60.png,4,deer,cartoon,4,deer,0.11726222932338715,1
openclip_vit_b_32,natural_gallery,3090,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_1789000641_IAAVaopSzx5quejiqpwtdVEFsqZa3lsu.png,4,deer,cartoon,4,deer,0.11754627525806427,1
openclip_vit_b_32,natural_gallery,3091,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_1850204823_YxlPTFR1MJn5dxxXKrIYuRepf5tlTdXi.png,4,deer,cartoon,4,deer,0.11730966717004776,1
openclip_vit_b_32,natural_gallery,3092,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_1883114927_XPLtn042kb39TcCD3G5rwJU2snbkG6hx.png,4,deer,cartoon,4,deer,0.11365798860788345,1
openclip_vit_b_32,natural_gallery,3093,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_295413526_ePV5JnigoYTGlDxqYNHGy2JMdbjQzpLU.png,4,deer,cartoon,4,deer,0.11735371500253677,1
openclip_vit_b_32,natural_gallery,3094,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_487345736_bou9dmIcCDyBaRlPpFCl8T1dxGHC75PX.png,4,deer,cartoon,4,deer,0.1158343255519867,1
openclip_vit_b_32,natural_gallery,3095,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_676276361_WNrn5houToTH9vFhuPn4AsW1oPV7irxM.png,4,deer,cartoon,4,deer,0.11676722764968872,1
openclip_vit_b_32,natural_gallery,3096,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\3d-animated-cute-cartoon-render-260nw-2487317145.png,4,deer,cartoon,4,deer,0.11538086831569672,1
openclip_vit_b_32,natural_gallery,3097,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\46747dfde5419964db8590e3a568e54f.png,4,deer,cartoon,4,deer,0.11607088148593903,1
openclip_vit_b_32,natural_gallery,3098,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\66-667623_cartoon-pictures-of-deer-white-tailed-deer-clipart.png,4,deer,cartoon,4,deer,0.11846928298473358,1
openclip_vit_b_32,natural_gallery,3099,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\7-36.png,4,deer,cartoon,4,deer,0.11466620117425919,1
openclip_vit_b_32,natural_gallery,3100,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\71fpIkbEsTNue.png,4,deer,cartoon,4,deer,0.11722207814455032,1
openclip_vit_b_32,natural_gallery,3101,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\7cab1f7a-c06d-40cc-a684-0fd59a4d23df.png,4,deer,cartoon,4,deer,0.1187819316983223,1
openclip_vit_b_32,natural_gallery,3102,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\a-cartoon-deer-head-with-big-eyes-and-pink-nose-free-vector.png,4,deer,cartoon,4,deer,0.11531295627355576,1
openclip_vit_b_32,natural_gallery,3103,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\a-deer-stands-in-the-woods-at-night-free-photo.png,4,deer,cartoon,4,deer,0.11538462340831757,1
openclip_vit_b_32,natural_gallery,3104,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\abm2uIJ-QbSsN0douBUCbw.png,4,deer,cartoon,4,deer,0.11748576909303665,1
openclip_vit_b_32,natural_gallery,3105,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\adorable-baby-deer-cartoon-vector-icon-illustration-with-coral-background_1263357-10146.png,4,deer,cartoon,4,deer,0.11559548228979111,1
openclip_vit_b_32,natural_gallery,3106,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\adorable-fawn-illustration-bell-collar-600nw-2692568727.png,4,deer,cartoon,4,deer,0.11385279148817062,1
openclip_vit_b_32,natural_gallery,3107,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\artoon-deer-png-flat-deer-simple-animal-vector_1020x.png,4,deer,cartoon,4,deer,0.11760690808296204,1
openclip_vit_b_32,natural_gallery,3108,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\artpoin-safari89.png,4,deer,cartoon,4,deer,0.11424765735864639,1
openclip_vit_b_32,natural_gallery,3109,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-deer-drawing-outline-line-vector-53353577.png,4,deer,cartoon,4,deer,0.1157999187707901,1
openclip_vit_b_32,natural_gallery,3110,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-deer-in-the-grass-2BHWGCN.png,4,deer,cartoon,4,deer,0.11783598363399506,1
openclip_vit_b_32,natural_gallery,3111,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-deer-isolated-on-white-background-2AH56KT.png,4,deer,cartoon,4,deer,0.11772743612527847,1
openclip_vit_b_32,natural_gallery,3112,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-deer-thumb.png,4,deer,cartoon,4,deer,0.1124778613448143,1
openclip_vit_b_32,natural_gallery,3113,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-deer-with-white-tail-brown-spots_730620-1006937.png,4,deer,cartoon,4,deer,0.11847088485956192,1
openclip_vit_b_32,natural_gallery,3114,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-happy-deer-free-vector.png,4,deer,cartoon,4,deer,0.11586051434278488,1
openclip_vit_b_32,natural_gallery,3115,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cffc3cd93f88d0f459a0f069810dd2b5-deer-animal-cartoon.png,4,deer,cartoon,4,deer,0.11691554635763168,1
openclip_vit_b_32,natural_gallery,3116,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\charming-cartoon-illustration-fawn-standing-whimsical-forest-deer-has-large-expressive-eyes-friendly-smile-386466029.png,4,deer,cartoon,4,deer,0.11357239633798599,1
openclip_vit_b_32,natural_gallery,3117,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\charming-stock-photo-features-irresistibly-cute-baby-deer-nestled-amongst-delicate-cherry-blossoms-s-large-expressive-363798397.png,4,deer,cartoon,4,deer,0.10913817584514618,1
openclip_vit_b_32,natural_gallery,3118,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-baby-deer-floral-crown-260nw-2684185691.png,4,deer,cartoon,4,deer,0.11627654731273651,1
openclip_vit_b_32,natural_gallery,3119,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-cartoon-deer-illustration-vector-55269154.png,4,deer,cartoon,4,deer,0.1163976714015007,1
openclip_vit_b_32,natural_gallery,3120,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-cartoon-deer-standing-vibrant-forest-soft-sunlight-charming-character-stands-surrounded-streaming-402844716.png,4,deer,cartoon,4,deer,0.11730889230966568,1
openclip_vit_b_32,natural_gallery,3121,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-cartoon-deer-with-antlers-sitting-on-grass-with-flowers-illustration-vector.png,4,deer,cartoon,4,deer,0.11530585587024689,1
openclip_vit_b_32,natural_gallery,3122,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-cartoon-deer-with-different-colored-antlers-spots-fur-colors_150234-172841.png,4,deer,cartoon,4,deer,0.11667554825544357,1
openclip_vit_b_32,natural_gallery,3123,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-caricature-simple-children-s-drawing-style-white-background-cartoon-detailed-facial-features-depicted-289082095.png,4,deer,cartoon,4,deer,0.11861947923898697,1
openclip_vit_b_32,natural_gallery,3124,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-cartoon-clipart-51546.png,4,deer,cartoon,4,deer,0.11648540943861008,1
openclip_vit_b_32,natural_gallery,3125,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-cartoon-illustration-free-vector.png,4,deer,cartoon,4,deer,0.11739365756511688,1
openclip_vit_b_32,natural_gallery,3126,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-cartoon-vector-4935138.png,4,deer,cartoon,4,deer,0.1143115907907486,1
openclip_vit_b_32,natural_gallery,3127,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-cartoon-with-christmas-balls-on-the-horns-2HCDDPX.png,4,deer,cartoon,4,deer,0.11582533270120621,1
openclip_vit_b_32,natural_gallery,3128,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-coloring-page-kids-printable-cartoon-animal-forest-woodland-drawing-activity-children-perfect-fun-creative-375471437.png,4,deer,cartoon,4,deer,0.11545652151107788,1
openclip_vit_b_32,natural_gallery,3129,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-coloring-pages-kids-600nw-2530395669.png,4,deer,cartoon,4,deer,0.11421501636505127,1
openclip_vit_b_32,natural_gallery,3130,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\de399d278dd22a9a9fa4baf28e4ef845.png,4,deer,cartoon,4,deer,0.11247291415929794,1
openclip_vit_b_32,natural_gallery,3131,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-cartoon-animal-illustration_7814-714.png,4,deer,cartoon,4,deer,0.11891545355319977,1
openclip_vit_b_32,natural_gallery,3132,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-cartoon-clipart.png,4,deer,cartoon,4,deer,0.11547428369522095,1
openclip_vit_b_32,natural_gallery,3133,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-cartoon-flat-color-png.png,4,deer,cartoon,4,deer,0.11807521432638168,1
openclip_vit_b_32,natural_gallery,3134,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-cartoon-icon-vector-37966885.png,4,deer,cartoon,4,deer,0.11596858501434326,1
openclip_vit_b_32,natural_gallery,3135,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-head-vector-illustration-silhouette-600nw-2716054091.png,4,deer,cartoon,4,deer,0.11888787895441055,1
openclip_vit_b_32,natural_gallery,3136,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-vector-illustration_1260577-121.png,4,deer,cartoon,4,deer,0.11465611308813095,1
openclip_vit_b_32,natural_gallery,3137,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer_1_c.png,4,deer,cartoon,4,deer,0.1169460192322731,1
openclip_vit_b_32,natural_gallery,3138,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (1).png,4,deer,cartoon,4,deer,0.11701496690511703,1
openclip_vit_b_32,natural_gallery,3139,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (10).png,4,deer,cartoon,4,deer,0.11865206807851791,1
openclip_vit_b_32,natural_gallery,3140,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (11).png,4,deer,cartoon,4,deer,0.11516307294368744,1
openclip_vit_b_32,natural_gallery,3141,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (12).png,4,deer,cartoon,4,deer,0.11807013303041458,1
openclip_vit_b_32,natural_gallery,3142,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (13).png,4,deer,cartoon,4,deer,0.1170346587896347,1
openclip_vit_b_32,natural_gallery,3143,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (14).png,4,deer,cartoon,4,deer,0.11788815259933472,1
openclip_vit_b_32,natural_gallery,3144,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (15).png,4,deer,cartoon,4,deer,0.11486297100782394,1
openclip_vit_b_32,natural_gallery,3145,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (16).png,4,deer,cartoon,4,deer,0.11762245744466782,1
openclip_vit_b_32,natural_gallery,3146,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (17).png,4,deer,cartoon,4,deer,0.11776881664991379,1
openclip_vit_b_32,natural_gallery,3147,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (18).png,4,deer,cartoon,4,deer,0.11762277781963348,1
openclip_vit_b_32,natural_gallery,3148,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (19).png,4,deer,cartoon,4,deer,0.11862435936927795,1
openclip_vit_b_32,natural_gallery,3149,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (2).png,4,deer,cartoon,4,deer,0.11752794682979584,1
openclip_vit_b_32,natural_gallery,3150,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (20).png,4,deer,cartoon,4,deer,0.11475217342376709,1
openclip_vit_b_32,natural_gallery,3151,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (21).png,4,deer,cartoon,4,deer,0.11622140556573868,1
openclip_vit_b_32,natural_gallery,3152,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (22).png,4,deer,cartoon,4,deer,0.11593414843082428,1
openclip_vit_b_32,natural_gallery,3153,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (23).png,4,deer,cartoon,4,deer,0.11364133656024933,1
openclip_vit_b_32,natural_gallery,3154,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (24).png,4,deer,cartoon,4,deer,0.11603959649801254,1
openclip_vit_b_32,natural_gallery,3155,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (25).png,4,deer,cartoon,4,deer,0.1157614216208458,1
openclip_vit_b_32,natural_gallery,3156,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (26).png,4,deer,cartoon,4,deer,0.1151643618941307,1
openclip_vit_b_32,natural_gallery,3157,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (27).png,4,deer,cartoon,4,deer,0.11793898046016693,1
openclip_vit_b_32,natural_gallery,3158,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (28).png,4,deer,cartoon,4,deer,0.11521683633327484,1
openclip_vit_b_32,natural_gallery,3159,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (29).png,4,deer,cartoon,4,deer,0.11721290647983551,1
openclip_vit_b_32,natural_gallery,3160,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (3).png,4,deer,cartoon,4,deer,0.1165461391210556,1
openclip_vit_b_32,natural_gallery,3161,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (30).png,4,deer,cartoon,4,deer,0.1173190027475357,1
openclip_vit_b_32,natural_gallery,3162,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (31).png,4,deer,cartoon,4,deer,0.11260469257831573,1
openclip_vit_b_32,natural_gallery,3163,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (32).png,4,deer,cartoon,4,deer,0.11716287583112717,1
openclip_vit_b_32,natural_gallery,3164,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (33).png,4,deer,cartoon,4,deer,0.11645055562257767,1
openclip_vit_b_32,natural_gallery,3165,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (34).png,4,deer,cartoon,4,deer,0.11629923433065414,1
openclip_vit_b_32,natural_gallery,3166,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (35).png,4,deer,cartoon,4,deer,0.11588159948587418,1
openclip_vit_b_32,natural_gallery,3167,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (36).png,4,deer,cartoon,4,deer,0.11805698275566101,1
openclip_vit_b_32,natural_gallery,3168,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (37).png,4,deer,cartoon,4,deer,0.11355026066303253,1
openclip_vit_b_32,natural_gallery,3169,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (38).png,4,deer,cartoon,4,deer,0.11836814135313034,1
openclip_vit_b_32,natural_gallery,3170,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (39).png,4,deer,cartoon,4,deer,0.11584242433309555,1
openclip_vit_b_32,natural_gallery,3171,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (4).png,4,deer,cartoon,4,deer,0.11899039894342422,1
openclip_vit_b_32,natural_gallery,3172,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (40).png,4,deer,cartoon,4,deer,0.11001025885343552,1
openclip_vit_b_32,natural_gallery,3173,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (41).png,4,deer,cartoon,4,deer,0.10861288011074066,1
openclip_vit_b_32,natural_gallery,3174,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (42).png,4,deer,cartoon,4,deer,0.11828748881816864,1
openclip_vit_b_32,natural_gallery,3175,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (43).png,4,deer,cartoon,4,deer,0.1084832027554512,1
openclip_vit_b_32,natural_gallery,3176,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (5).png,4,deer,cartoon,4,deer,0.11653320491313934,1
openclip_vit_b_32,natural_gallery,3177,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (6).png,4,deer,cartoon,4,deer,0.11728306114673615,1
openclip_vit_b_32,natural_gallery,3178,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (7).png,4,deer,cartoon,4,deer,0.11845489591360092,1
openclip_vit_b_32,natural_gallery,3179,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (8).png,4,deer,cartoon,4,deer,0.11752240359783173,1
openclip_vit_b_32,natural_gallery,3180,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (9).png,4,deer,cartoon,4,deer,0.11332531273365021,1
openclip_vit_b_32,natural_gallery,3181,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default.png,4,deer,cartoon,4,deer,0.11315978318452835,1
openclip_vit_b_32,natural_gallery,3182,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\eecf997c83c3223d497e92d3575da824.png,4,deer,cartoon,4,deer,0.1183786541223526,1
openclip_vit_b_32,natural_gallery,3183,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\f2aef755-d605-4172-8fdc-4d321beba3d4.png,4,deer,cartoon,4,deer,0.11181081086397171,1
openclip_vit_b_32,natural_gallery,3184,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\hand-drawn-cartoon-deer-head-illustration_23-2150994311.png,4,deer,cartoon,4,deer,0.1164572685956955,1
openclip_vit_b_32,natural_gallery,3185,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\hq720.png,4,deer,cartoon,4,deer,0.11810508370399475,1
openclip_vit_b_32,natural_gallery,3186,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\il_570xN.4715659112_pupm.png,4,deer,cartoon,4,deer,0.11796161532402039,1
openclip_vit_b_32,natural_gallery,3187,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\il_570xN.6372517451_r5f6.png,4,deer,cartoon,4,deer,0.11727778613567352,1
openclip_vit_b_32,natural_gallery,3188,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\il_fullxfull.6362319669_l68w.png,4,deer,cartoon,4,deer,0.11624329537153244,1
openclip_vit_b_32,natural_gallery,3189,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\illustration-cute-deer-isolated-on-600nw-2531128721.png,4,deer,cartoon,4,deer,0.1186986193060875,1
openclip_vit_b_32,natural_gallery,3190,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\illustration-of-cartoon-cute-baby-deer-free-vector.png,4,deer,cartoon,4,deer,0.11525731533765793,1
openclip_vit_b_32,natural_gallery,3191,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\l003e-7-e03-mainpreview-93abded090eed83ec087485ea4598fa50729cbb9042cf907e948e916a934533d.png,4,deer,cartoon,4,deer,0.11714676767587662,1
openclip_vit_b_32,natural_gallery,3192,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\maxresdefault.png,4,deer,cartoon,4,deer,0.11747247725725174,1
openclip_vit_b_32,natural_gallery,3193,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\playful-cartoon-deer-vector-58071313.png,4,deer,cartoon,5,dog,0.10987338423728943,0
openclip_vit_b_32,natural_gallery,3194,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\pngtree-cute-deer-vector-cartoon-illustration-png-image_15918363.png,4,deer,cartoon,4,deer,0.11409308016300201,1
openclip_vit_b_32,natural_gallery,3195,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\pngtree-deer-cartoon-png-image_20032647.png,4,deer,cartoon,4,deer,0.1169947162270546,1
openclip_vit_b_32,natural_gallery,3196,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\pngtree-deer-face-cartoon-animal-png-image_14526989.png,4,deer,cartoon,4,deer,0.11832777410745621,1
