split,image_path,true_label,true_label_name,subtype,source_path
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00094.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\country-home-al-agnew.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00095.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\default (20).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00096.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\colorful-abstract-deer-illustration-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00097.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (118).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00098.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (41).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00099.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\1OlZnDszR1a71gTsJg_1Vg.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00100.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (24).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00101.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\hand-drawn-deer-pencil-sketch-monochrome-deer-white-background_847658-3147.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00102.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (43).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00103.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (23).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00104.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (9).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00105.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\default (38).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00106.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\3-20-7-13-5-11-0m.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00107.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\vector-cartoon-animal-clipart-female-red-deer-RKA082.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00108.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (16).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00109.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-deer-cartoon-clipart-51546.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00110.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (35).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00111.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\default (13).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00112.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (121).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00113.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\default (21).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00114.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\default (16).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00115.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\abstract-polygonal-deer-F063K1.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00116.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (32).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00117.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (117).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00118.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\Into+the+Light%2Bwhitetail%2Bdeer%2Bhunting%2BScot+Storm%2Bwildlife%2Bart%2Bprints%2Boriginal%2Bpainting.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00119.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\eecf997c83c3223d497e92d3575da824.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00120.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\default (1).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00121.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\default (3).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00122.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (15).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00123.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\MuleDeer.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00124.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\how-to-draw-a-deer-head-buck-dear-head_5e4c92277c1421.36629821_39295_3_4.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00125.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\vector-abstract-deer-couple.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00126.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (98).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00127.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\il_570xN.4715659112_pupm.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00128.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\Blue_a_Deer_Abstract_Expressionism_Animals_Office_Painting_by_Xennoir_ArtixHub_3.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00129.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\il_340x270.7033123154_lhtc.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00130.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\99157.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00131.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\Deer-in-A-Snow-Forest-1-scaled.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00132.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (22).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00133.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\charming-stock-photo-features-irresistibly-cute-baby-deer-nestled-amongst-delicate-cherry-blossoms-s-large-expressive-363798397.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00134.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\deer-family-of-3-woodland-animal-watercolor-art-printart-printsmoon-rock-prints-2513877.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00135.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\4-20-11-28-2-21-46m.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00136.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\realistic-deer-sketch-white-background-drawing-stag-antlers-isolated-style-reminiscent-portrait-painter-jc-296405204.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00137.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\default (22).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00138.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\African_20Deer_20in_20Colorful_20Abstract_57644aee-d2be-4609-a977-fc82d9dd827c.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00139.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\pngtree-deer-cartoon-png-image_20032647.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00140.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (3).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00141.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\16800964_2_img-2451.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00142.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\il_fullxfull.5558718370_2be8.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00143.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (30).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00144.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\3d-animated-cute-cartoon-render-260nw-2487317145.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00145.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\antler_dimension-deer-painting-artist-kent-paulette.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00146.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (1).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00147.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (57).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00148.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\51MHZb29aNL._AC_.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00149.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (87).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00150.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (37).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00151.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\abstract-deer-facing-sun-luxury-crystal-vertical-wall-art-the-next-decor-539871.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00152.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\default (14).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00153.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (75).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00154.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (12).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00155.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (116).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00156.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cartoon-happy-deer-free-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00157.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (69).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00158.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (78).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00159.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\abstract-deer-print-animal-wall-art-uber-decor-1.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00160.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\sketch-of-a-deer-standing-in-a-forest-side-view-on-a-white-background-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00161.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (14).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00162.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (95).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00163.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (15).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00164.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\DEER_L_MU_01-03-26_1024x1024.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00165.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\modern-abstract-stylized-deer-silhouette-with-geometric-shapes-and-vibrant-color-contrasts-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00166.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\How-to-Draw-a-Deer (1).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00167.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\E35B1C31-4D15-423F-B5D2-FB4FCFC91441_3d88f958-11f2-4599-b0a0-e48d8846da47_2048x.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00168.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (129).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00169.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\kOqKFPraQRW8FjTE9GIEWw.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00170.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (28).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00171.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\tranquil-melody-331774_5000x.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00172.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\cute-baby-deer-floral-crown-260nw-2684185691.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00173.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\abstract-deer-paint-by-number.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00174.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\illustration-of-cartoon-cute-baby-deer-free-vector.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00175.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (120).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00176.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (18).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00177.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\0181211_e0a6e940-581a-4d82-b3c3-ac7a28697ca3.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00178.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (23).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00179.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\MEG00002.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00180.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\deer-head-vector-illustration-silhouette-600nw-2716054091.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00181.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (49).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00182.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\hand-drawn-deer-male-adult-600nw-2703415827.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_real_00183.png,4,deer,real,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (56).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00184.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\charming-cartoon-illustration-fawn-standing-whimsical-forest-deer-has-large-expressive-eyes-friendly-smile-386466029.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00185.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\default (20).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00186.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\default (28).png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00187.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\il_570xN.5645217400_iy3b.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00188.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\145094013140368.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_abstract_00189.png,4,deer,abstract,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\abstract\1000_F_305448176_KJbvE5IkCpvhgBYqzbAXwfcGJLJ1VyIg.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_painting_00190.png,4,deer,painting,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\67f4ea03744a3159796d1259_CAN17862-5_variant_main_image_ds.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00191.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\360_F_1883114927_XPLtn042kb39TcCD3G5rwJU2snbkG6hx.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_cartoon_00192.png,4,deer,cartoon,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\cartoon\artpoin-safari89.png
train,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\natural_abstraction\yolo_cls_dataset\train\deer\deer_sketch_00193.png,4,deer,sketch,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\il_fullxfull.2266496879_nkun.png
