model,dataset,image_id,image_path,true_label,true_label_name,subtype,pred_label,pred_label_name,confidence
efficientnet_v2_s,natural_gallery,2812,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (74).png,3,cat,real,104,wallaby,0.18242037296295166
efficientnet_v2_s,natural_gallery,2813,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (75).png,3,cat,real,285,Egyptian cat,0.4727770984172821
efficientnet_v2_s,natural_gallery,2814,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (76).png,3,cat,real,223,schipperke,0.1542215347290039
efficientnet_v2_s,natural_gallery,2815,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (77).png,3,cat,real,282,tiger cat,0.22052456438541412
efficientnet_v2_s,natural_gallery,2816,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (78).png,3,cat,real,282,tiger cat,0.2710686922073364
efficientnet_v2_s,natural_gallery,2817,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (79).png,3,cat,real,272,coyote,0.5861285328865051
efficientnet_v2_s,natural_gallery,2818,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (8).png,3,cat,real,282,tiger cat,0.46402645111083984
efficientnet_v2_s,natural_gallery,2819,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (80).png,3,cat,real,282,tiger cat,0.4349254071712494
efficientnet_v2_s,natural_gallery,2820,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (81).png,3,cat,real,305,dung beetle,0.7215183973312378
efficientnet_v2_s,natural_gallery,2821,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (82).png,3,cat,real,285,Egyptian cat,0.3694147765636444
efficientnet_v2_s,natural_gallery,2822,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (83).png,3,cat,real,282,tiger cat,0.3167946934700012
efficientnet_v2_s,natural_gallery,2823,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (84).png,3,cat,real,276,hyena,0.49904072284698486
efficientnet_v2_s,natural_gallery,2824,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (85).png,3,cat,real,285,Egyptian cat,0.6566662192344666
efficientnet_v2_s,natural_gallery,2825,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (86).png,3,cat,real,287,lynx,0.2958942651748657
efficientnet_v2_s,natural_gallery,2826,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (87).png,3,cat,real,285,Egyptian cat,0.41505640745162964
efficientnet_v2_s,natural_gallery,2827,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (88).png,3,cat,real,358,polecat,0.10169147700071335
efficientnet_v2_s,natural_gallery,2828,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (89).png,3,cat,real,298,mongoose,0.43285316228866577
efficientnet_v2_s,natural_gallery,2829,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (9).png,3,cat,real,283,Persian cat,0.7490015625953674
efficientnet_v2_s,natural_gallery,2830,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (90).png,3,cat,real,281,tabby,0.5183665156364441
efficientnet_v2_s,natural_gallery,2831,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (91).png,3,cat,real,281,tabby,0.4887140095233917
efficientnet_v2_s,natural_gallery,2832,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (92).png,3,cat,real,479,car wheel,0.23819220066070557
efficientnet_v2_s,natural_gallery,2833,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (93).png,3,cat,real,281,tabby,0.2058594673871994
efficientnet_v2_s,natural_gallery,2834,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (94).png,3,cat,real,281,tabby,0.5318000912666321
efficientnet_v2_s,natural_gallery,2835,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (95).png,3,cat,real,897,washer,0.4095410406589508
efficientnet_v2_s,natural_gallery,2836,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (96).png,3,cat,real,281,tabby,0.5735543966293335
efficientnet_v2_s,natural_gallery,2837,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (97).png,3,cat,real,859,toaster,0.13446581363677979
efficientnet_v2_s,natural_gallery,2838,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (98).png,3,cat,real,282,tiger cat,0.36028993129730225
efficientnet_v2_s,natural_gallery,2839,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium (99).png,3,cat,real,281,tabby,0.48811057209968567
efficientnet_v2_s,natural_gallery,2840,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\medium.png,3,cat,real,286,cougar,0.2002800852060318
efficientnet_v2_s,natural_gallery,2841,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\square (2).png,3,cat,real,285,Egyptian cat,0.27575039863586426
efficientnet_v2_s,natural_gallery,2842,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\real\square.png,3,cat,real,285,Egyptian cat,0.27575039863586426
efficientnet_v2_s,natural_gallery,2843,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\20-Cat-Drawings-By-MjMajcha-That-Are-Probably-One-Of-The-Cutest-Things-On-The-Internet-New-Pics-677e7fa3e597f__700.png,3,cat,sketch,729,plate rack,0.7240719199180603
efficientnet_v2_s,natural_gallery,2844,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\2753926d92ac3b28d50049f6f6023165.png,3,cat,sketch,281,tabby,0.2953808903694153
efficientnet_v2_s,natural_gallery,2845,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\360_F_296614142_8pDBZtVRjSpffbcFetXPvw9jaRbqrTdq.png,3,cat,sketch,281,tabby,0.3925904929637909
efficientnet_v2_s,natural_gallery,2846,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\360_F_644051151_BR88tPNonYsS8cQq1WlyYf7lf4Z7WPDf.png,3,cat,sketch,282,tiger cat,0.35698696970939636
efficientnet_v2_s,natural_gallery,2847,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\550px-nowatermark-Draw-a-Cat-Step-24-Version-4.png,3,cat,sketch,767,rubber eraser,0.2713315188884735
efficientnet_v2_s,natural_gallery,2848,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\68268204.png,3,cat,sketch,563,fountain pen,0.5520943403244019
efficientnet_v2_s,natural_gallery,2849,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\69a96edb02a0294069aef53cfb8e456b.png,3,cat,sketch,549,envelope,0.17694637179374695
efficientnet_v2_s,natural_gallery,2850,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\9c43cd2b-b616-48a2-b846-fe67f6ebd71d.png,3,cat,sketch,283,Persian cat,0.5653647780418396
efficientnet_v2_s,natural_gallery,2851,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\9EFBB569-D370-47ED-9C68-76A173202637_1_201_a-2-1024x741.png,3,cat,sketch,767,rubber eraser,0.5421980023384094
efficientnet_v2_s,natural_gallery,2852,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\a-black-and-white-drawing-of-a-cat-with-a-bow-tie-vector.png,3,cat,sketch,549,envelope,0.05602026358246803
efficientnet_v2_s,natural_gallery,2853,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\af5cfff5-f708-477d-9d1a-a73173fc5b1a.png,3,cat,sketch,281,tabby,0.5012440085411072
efficientnet_v2_s,natural_gallery,2854,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\b0c48b69043739743c2e9c20e59316b4.png,3,cat,sketch,283,Persian cat,0.5647792220115662
efficientnet_v2_s,natural_gallery,2855,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\BLOG_POST_How_to_Draw_Cat_Fur_38077102-b816-475e-b39b-15cd5979e32d_1200x.png,3,cat,sketch,281,tabby,0.38134533166885376
efficientnet_v2_s,natural_gallery,2856,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\c073241959025d63b7ead02254f3bca6.png,3,cat,sketch,281,tabby,0.6883609890937805
efficientnet_v2_s,natural_gallery,2857,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cartoon-cat-drawing-guide.jpg.png,3,cat,sketch,772,safety pin,0.7201388478279114
efficientnet_v2_s,natural_gallery,2858,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cat-and-flowers-drawing-web.png,3,cat,sketch,434,bath towel,0.3119467794895172
efficientnet_v2_s,natural_gallery,2859,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cat-drawing (1).png,3,cat,sketch,281,tabby,0.349465548992157
efficientnet_v2_s,natural_gallery,2860,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Cat-Drawing-_02.png,3,cat,sketch,283,Persian cat,0.7369458079338074
efficientnet_v2_s,natural_gallery,2861,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cat-drawing.png,3,cat,sketch,549,envelope,0.15464159846305847
efficientnet_v2_s,natural_gallery,2862,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Cat-Step-11-CW.png,3,cat,sketch,285,Egyptian cat,0.7254951596260071
efficientnet_v2_s,natural_gallery,2863,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Cat-Step-9-CW-620x969.png,3,cat,sketch,749,quill,0.10665243119001389
efficientnet_v2_s,natural_gallery,2864,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Cat-Title-Image-CW-sm-620x328.png,3,cat,sketch,285,Egyptian cat,0.16980990767478943
efficientnet_v2_s,natural_gallery,2865,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cat_sitting_front_view_drawing.png,3,cat,sketch,285,Egyptian cat,0.5091126561164856
efficientnet_v2_s,natural_gallery,2866,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\catdoodle18-chester.png,3,cat,sketch,281,tabby,0.38321515917778015
efficientnet_v2_s,natural_gallery,2867,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\cats-sketch-character-cats-sketch-character-kitten-vector-cartoon-118335216.png,3,cat,sketch,549,envelope,0.17859359085559845
efficientnet_v2_s,natural_gallery,2868,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\charcoal-drawing-cat_5000x.png,3,cat,sketch,287,lynx,0.24144625663757324
efficientnet_v2_s,natural_gallery,2869,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\dbc8234a156748646c54ff62420c24312ebb4e4a.png,3,cat,sketch,643,mask,0.29238414764404297
efficientnet_v2_s,natural_gallery,2870,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\dde4d9f7bd807afe88109c57b292bf08.png,3,cat,sketch,283,Persian cat,0.3246693015098572
efficientnet_v2_s,natural_gallery,2871,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (1).png,3,cat,sketch,281,tabby,0.4101279675960541
efficientnet_v2_s,natural_gallery,2872,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (10).png,3,cat,sketch,283,Persian cat,0.7120115756988525
efficientnet_v2_s,natural_gallery,2873,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (11).png,3,cat,sketch,584,hair slide,0.11812308430671692
efficientnet_v2_s,natural_gallery,2874,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (12).png,3,cat,sketch,285,Egyptian cat,0.7155777215957642
efficientnet_v2_s,natural_gallery,2875,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (13).png,3,cat,sketch,285,Egyptian cat,0.17768967151641846
efficientnet_v2_s,natural_gallery,2876,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (14).png,3,cat,sketch,285,Egyptian cat,0.364989697933197
efficientnet_v2_s,natural_gallery,2877,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (15).png,3,cat,sketch,283,Persian cat,0.47098609805107117
efficientnet_v2_s,natural_gallery,2878,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (16).png,3,cat,sketch,281,tabby,0.36162906885147095
efficientnet_v2_s,natural_gallery,2879,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (17).png,3,cat,sketch,285,Egyptian cat,0.3445526361465454
efficientnet_v2_s,natural_gallery,2880,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (18).png,3,cat,sketch,283,Persian cat,0.7868622541427612
efficientnet_v2_s,natural_gallery,2881,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (19).png,3,cat,sketch,281,tabby,0.47568440437316895
efficientnet_v2_s,natural_gallery,2882,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (2).png,3,cat,sketch,446,binder,0.3891471326351166
efficientnet_v2_s,natural_gallery,2883,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (20).png,3,cat,sketch,285,Egyptian cat,0.5588390827178955
efficientnet_v2_s,natural_gallery,2884,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (21).png,3,cat,sketch,281,tabby,0.43162012100219727
efficientnet_v2_s,natural_gallery,2885,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (22).png,3,cat,sketch,772,safety pin,0.4339819848537445
efficientnet_v2_s,natural_gallery,2886,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (23).png,3,cat,sketch,921,book jacket,0.7208271622657776
efficientnet_v2_s,natural_gallery,2887,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (24).png,3,cat,sketch,772,safety pin,0.04606920853257179
efficientnet_v2_s,natural_gallery,2888,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (25).png,3,cat,sketch,285,Egyptian cat,0.2731727361679077
efficientnet_v2_s,natural_gallery,2889,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (26).png,3,cat,sketch,587,hammer,0.13745684921741486
efficientnet_v2_s,natural_gallery,2890,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (27).png,3,cat,sketch,281,tabby,0.3142642080783844
efficientnet_v2_s,natural_gallery,2891,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (28).png,3,cat,sketch,434,bath towel,0.18808551132678986
efficientnet_v2_s,natural_gallery,2892,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (29).png,3,cat,sketch,285,Egyptian cat,0.6781973242759705
efficientnet_v2_s,natural_gallery,2893,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (3).png,3,cat,sketch,285,Egyptian cat,0.7843818664550781
efficientnet_v2_s,natural_gallery,2894,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (30).png,3,cat,sketch,281,tabby,0.6685255169868469
efficientnet_v2_s,natural_gallery,2895,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (31).png,3,cat,sketch,709,pencil box,0.2680153548717499
efficientnet_v2_s,natural_gallery,2896,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (32).png,3,cat,sketch,281,tabby,0.6656602621078491
efficientnet_v2_s,natural_gallery,2897,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (33).png,3,cat,sketch,283,Persian cat,0.2748357653617859
efficientnet_v2_s,natural_gallery,2898,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (34).png,3,cat,sketch,285,Egyptian cat,0.17570321261882782
efficientnet_v2_s,natural_gallery,2899,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (35).png,3,cat,sketch,868,tray,0.3154469430446625
efficientnet_v2_s,natural_gallery,2900,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (36).png,3,cat,sketch,917,comic book,0.6411587595939636
efficientnet_v2_s,natural_gallery,2901,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (37).png,3,cat,sketch,281,tabby,0.44846493005752563
efficientnet_v2_s,natural_gallery,2902,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (38).png,3,cat,sketch,700,paper towel,0.06640982627868652
efficientnet_v2_s,natural_gallery,2903,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (4).png,3,cat,sketch,285,Egyptian cat,0.6010059118270874
efficientnet_v2_s,natural_gallery,2904,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (5).png,3,cat,sketch,285,Egyptian cat,0.8116482496261597
efficientnet_v2_s,natural_gallery,2905,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (6).png,3,cat,sketch,284,Siamese cat,0.418641060590744
efficientnet_v2_s,natural_gallery,2906,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (7).png,3,cat,sketch,281,tabby,0.41302990913391113
efficientnet_v2_s,natural_gallery,2907,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (8).png,3,cat,sketch,281,tabby,0.6049693822860718
efficientnet_v2_s,natural_gallery,2908,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default (9).png,3,cat,sketch,285,Egyptian cat,0.32142508029937744
efficientnet_v2_s,natural_gallery,2909,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\default.png,3,cat,sketch,250,Siberian husky,0.15220047533512115
efficientnet_v2_s,natural_gallery,2910,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Draw-a-Cat-Step-21-Version-4.png,3,cat,sketch,285,Egyptian cat,0.15416835248470306
efficientnet_v2_s,natural_gallery,2911,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\draw-cats-done-5.png,3,cat,sketch,285,Egyptian cat,0.19243666529655457
efficientnet_v2_s,natural_gallery,2912,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\easy-cat-drawing-3.png,3,cat,sketch,549,envelope,0.14899609982967377
efficientnet_v2_s,natural_gallery,2913,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\easy-cat-drawing.png,3,cat,sketch,549,envelope,0.33012983202934265
efficientnet_v2_s,natural_gallery,2914,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\f3msqgnhyez71.png,3,cat,sketch,284,Siamese cat,0.8047829270362854
efficientnet_v2_s,natural_gallery,2915,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\fbf0e7ed7a73f72fc683516b46e1b9b5-original.png,3,cat,sketch,767,rubber eraser,0.19946128129959106
efficientnet_v2_s,natural_gallery,2916,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\feature-35.png,3,cat,sketch,281,tabby,0.3292008340358734
efficientnet_v2_s,natural_gallery,2917,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\feb45307-54ef-4791-841f-d6094162bca1.png,3,cat,sketch,446,binder,0.4065268039703369
efficientnet_v2_s,natural_gallery,2918,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\haruki-kudo-hyperrealistic-cat-drawings-17.png,3,cat,sketch,283,Persian cat,0.7559353113174438
efficientnet_v2_s,natural_gallery,2919,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\HEADER-FINAL_61d7321e-6f84-47a1-a2d6-d6f862029e45_1024x1024.png,3,cat,sketch,285,Egyptian cat,0.45196962356567383
efficientnet_v2_s,natural_gallery,2920,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\how-to-draw-a-cat-head-draw-a-realistic-cat_5e4c913469a8f3.13424232_38133_3_4.png,3,cat,sketch,281,tabby,0.5617541074752808
efficientnet_v2_s,natural_gallery,2921,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\how-to-draw-cat-hero-image-1.png,3,cat,sketch,285,Egyptian cat,0.8275572657585144
efficientnet_v2_s,natural_gallery,2922,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\how-to-draw-realistic-cats-draw-real-cats-step-2_5e4c8e0c417b36.84695491_34198_3_3.png,3,cat,sketch,549,envelope,0.18155620992183685
efficientnet_v2_s,natural_gallery,2923,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hq720 (1).png,3,cat,sketch,584,hair slide,0.2043602466583252
efficientnet_v2_s,natural_gallery,2924,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hq720 (2).png,3,cat,sketch,282,tiger cat,0.18590079247951508
efficientnet_v2_s,natural_gallery,2925,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hq720 (3).png,3,cat,sketch,281,tabby,0.5020774602890015
efficientnet_v2_s,natural_gallery,2926,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hq720 (4).png,3,cat,sketch,587,hammer,0.1948225200176239
efficientnet_v2_s,natural_gallery,2927,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hq720.png,3,cat,sketch,767,rubber eraser,0.7137397527694702
efficientnet_v2_s,natural_gallery,2928,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\hqdefault.png,3,cat,sketch,281,tabby,0.4905162751674652
efficientnet_v2_s,natural_gallery,2929,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\il_570xN.1063604844_osqw.png,3,cat,sketch,281,tabby,0.44970643520355225
efficientnet_v2_s,natural_gallery,2930,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\il_fullxfull.4479736111_3bq1.png,3,cat,sketch,281,tabby,0.7414513230323792
efficientnet_v2_s,natural_gallery,2931,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\image005.png,3,cat,sketch,772,safety pin,0.14735546708106995
efficientnet_v2_s,natural_gallery,2932,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\image011.png,3,cat,sketch,281,tabby,0.5909974575042725
efficientnet_v2_s,natural_gallery,2933,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\IMG-3244-scaled.png,3,cat,sketch,921,book jacket,0.40383291244506836
efficientnet_v2_s,natural_gallery,2934,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\IMG-3266-1024x768.png,3,cat,sketch,767,rubber eraser,0.2816670536994934
efficientnet_v2_s,natural_gallery,2935,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\kawaii-kitty-tutorial-cover.png,3,cat,sketch,549,envelope,0.24099893867969513
efficientnet_v2_s,natural_gallery,2936,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\kv5f4kl7ebtb1.png,3,cat,sketch,281,tabby,0.35209015011787415
efficientnet_v2_s,natural_gallery,2937,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\maxresdefault (1).png,3,cat,sketch,767,rubber eraser,0.3802012503147125
efficientnet_v2_s,natural_gallery,2938,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\maxresdefault (2).png,3,cat,sketch,285,Egyptian cat,0.2069118618965149
efficientnet_v2_s,natural_gallery,2939,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\maxresdefault (3).png,3,cat,sketch,285,Egyptian cat,0.3618813753128052
efficientnet_v2_s,natural_gallery,2940,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\maxresdefault (4).png,3,cat,sketch,643,mask,0.6496025919914246
efficientnet_v2_s,natural_gallery,2941,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\maxresdefault.png,3,cat,sketch,281,tabby,0.32928237318992615
efficientnet_v2_s,natural_gallery,2942,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\pencil-sketch-artistic-image-persian-260nw-2630951889.png,3,cat,sketch,283,Persian cat,0.5522552728652954
efficientnet_v2_s,natural_gallery,2943,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\qs9k4svgm0sa1.png,3,cat,sketch,767,rubber eraser,0.3490387797355652
efficientnet_v2_s,natural_gallery,2944,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\realistic-cat-digital-art-jinodae-cover_675.png,3,cat,sketch,618,ladle,0.1728534698486328
efficientnet_v2_s,natural_gallery,2945,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\realistic-cat-pencil-drawing.jpg.png,3,cat,sketch,281,tabby,0.4607919752597809
efficientnet_v2_s,natural_gallery,2946,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\Scribble-gesture-cats-CW-620x437.png,3,cat,sketch,767,rubber eraser,0.5489081144332886
efficientnet_v2_s,natural_gallery,2947,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\cat\sketch\sddefault.png,3,cat,sketch,281,tabby,0.2623717486858368
