image_id,image_path,true_label,true_label_name,subtype,cosine_similarity_to_cifar_prototype,drift_from_cifar_prototype
3304,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\lawmakergold.png,4,deer,painting,0.3083587884902954,0.6916412115097046
3305,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\lifting-fog-whitetail-deer-art-print-wall-art-wild-wings__44853.1537877451.png,4,deer,painting,0.3723742663860321,0.6276257336139679
3306,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\main-image_cb3cceec-d9d5-429b-ba9c-e8e9de549434_1024x1024.png,4,deer,painting,0.3655439615249634,0.6344560384750366
3307,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\majestic-deer-in-natural-habitat-trendy-art.png,4,deer,painting,0.30977535247802734,0.6902246475219727
3308,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\maxresdefault.png,4,deer,painting,0.39270785450935364,0.6072921454906464
3309,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\MEG00002.png,4,deer,painting,0.28913041949272156,0.7108695805072784
3310,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\mYSTICdEER.png,4,deer,painting,0.38805094361305237,0.6119490563869476
3311,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\october-mist-wtd-wrapped-canvas-millette-F593557165__46793.1517873809.png,4,deer,painting,0.36268022656440735,0.6373197734355927
3312,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\pardon-the-interruption-white-tail-buck-original-oil-painting-468.png,4,deer,painting,0.3258163332939148,0.6741836667060852
3313,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\Patty-Pendergast-White-Tailed-Deer-16×20-Acrylic-on-Panel-dallas-art-gallery-compr.png,4,deer,painting,0.3042193353176117,0.6957806646823883
3314,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\personal-prints-art-love-you-deerly-whitetail-deer-personalized-art-rustic-nature-wall-decor-gifts-1195443843_1200x.png,4,deer,painting,0.31493479013442993,0.6850652098655701
3315,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\personal-prints-art-whitetail-morning-paintings-of-deer-animal-art-prints-cabin-wall-art-personal-prints-1194884837_1200x.png,4,deer,painting,0.37893015146255493,0.6210698485374451
3316,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\ponderosa-ghost-mule-deer-canvas-art-print-unframed-rolled-264.png,4,deer,painting,0.34868094325065613,0.6513190567493439
3317,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\roe-deer-at-dawn2_2048x.png,4,deer,painting,0.42401278018951416,0.5759872198104858
3318,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\s-l1200 (1).png,4,deer,painting,0.4215214252471924,0.5784785747528076
3319,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\s-l1200 (2).png,4,deer,painting,0.280121386051178,0.719878613948822
3320,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\s-l1200.png,4,deer,painting,0.3064904808998108,0.6935095191001892
3321,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\simplyframed_Framed_Deer_Canvas_Print_-_Pink_White_Plaid_Wall_Art_with_Gold_Antlers_-_Floating_Frame_2.png,4,deer,painting,0.2915875315666199,0.7084124684333801
3322,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\stunning-watercolor-painting-depicting-young-white-tailed-deer-fawn-gracefully-drinking-crystal-clear-forest-stream-398624678.png,4,deer,painting,0.3170180320739746,0.6829819679260254
3323,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\The-Hollow-Crown-final-c.png,4,deer,painting,0.2910889685153961,0.7089110314846039
3324,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\tranquil-melody-331774_5000x.png,4,deer,painting,0.38611549139022827,0.6138845086097717
3325,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\whitetail-deer-first-spring-crista-forest.png,4,deer,painting,0.3681524097919464,0.6318475902080536
3326,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\Winter-Friends.png,4,deer,painting,0.37219953536987305,0.627800464630127
3327,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\woodland-splendor-wtdwc8millette-F593866465CGW.png,4,deer,painting,0.39424824714660645,0.6057517528533936
3328,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\painting\ZVD55_1200x.png,4,deer,painting,0.33045536279678345,0.6695446372032166
3329,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (1).png,4,deer,real,0.2733822166919708,0.7266177833080292
3330,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (10).png,4,deer,real,0.33471953868865967,0.6652804613113403
3331,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (100).png,4,deer,real,0.010690301656723022,0.989309698343277
3332,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (101).png,4,deer,real,0.3377852439880371,0.6622147560119629
3333,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (102).png,4,deer,real,0.2979588508605957,0.7020411491394043
3334,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (103).png,4,deer,real,0.2702076733112335,0.7297923266887665
3335,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (104).png,4,deer,real,0.2555096447467804,0.7444903552532196
3336,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (105).png,4,deer,real,0.16585904359817505,0.834140956401825
3337,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (106).png,4,deer,real,0.318834125995636,0.681165874004364
3338,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (107).png,4,deer,real,0.31863775849342346,0.6813622415065765
3339,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (108).png,4,deer,real,0.22246146202087402,0.777538537979126
3340,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (109).png,4,deer,real,0.43163758516311646,0.5683624148368835
3341,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (11).png,4,deer,real,0.2366822063922882,0.7633177936077118
3342,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (110).png,4,deer,real,0.40458160638809204,0.595418393611908
3343,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (111).png,4,deer,real,0.3700696527957916,0.6299303472042084
3344,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (112).png,4,deer,real,0.22293126583099365,0.7770687341690063
3345,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (113).png,4,deer,real,0.3318057358264923,0.6681942641735077
3346,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (114).png,4,deer,real,0.1192515641450882,0.8807484358549118
3347,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (115).png,4,deer,real,0.23448646068572998,0.76551353931427
3348,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (116).png,4,deer,real,0.2940126359462738,0.7059873640537262
3349,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (117).png,4,deer,real,0.12627524137496948,0.8737247586250305
3350,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (118).png,4,deer,real,0.19510364532470703,0.804896354675293
3351,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (119).png,4,deer,real,0.0771552100777626,0.9228447899222374
3352,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (12).png,4,deer,real,0.2577342987060547,0.7422657012939453
3353,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (120).png,4,deer,real,0.2873305678367615,0.7126694321632385
3354,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (121).png,4,deer,real,0.1343497484922409,0.8656502515077591
3355,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (122).png,4,deer,real,0.25859490036964417,0.7414050996303558
3356,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (123).png,4,deer,real,0.18785005807876587,0.8121499419212341
3357,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (124).png,4,deer,real,0.4142192006111145,0.5857807993888855
3358,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (125).png,4,deer,real,0.3698877692222595,0.6301122307777405
3359,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (126).png,4,deer,real,0.3499240279197693,0.6500759720802307
3360,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (127).png,4,deer,real,0.3792975842952728,0.6207024157047272
3361,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (128).png,4,deer,real,0.28590625524520874,0.7140937447547913
3362,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (129).png,4,deer,real,0.11936908215284348,0.8806309178471565
3363,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (13).png,4,deer,real,0.4486861228942871,0.5513138771057129
3364,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (130).png,4,deer,real,0.5217661261558533,0.47823387384414673
3365,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (14).png,4,deer,real,0.2981909513473511,0.7018090486526489
3366,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (15).png,4,deer,real,0.29381006956100464,0.7061899304389954
3367,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (16).png,4,deer,real,0.2968072295188904,0.7031927704811096
3368,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (17).png,4,deer,real,0.23114925622940063,0.7688507437705994
3369,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (18).png,4,deer,real,0.40358948707580566,0.5964105129241943
3370,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (19).png,4,deer,real,0.26803141832351685,0.7319685816764832
3371,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (2).png,4,deer,real,0.2722417712211609,0.7277582287788391
3372,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (20).png,4,deer,real,0.34816280007362366,0.6518371999263763
3373,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (21).png,4,deer,real,0.4444084167480469,0.5555915832519531
3374,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (22).png,4,deer,real,0.2796388268470764,0.7203611731529236
3375,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (23).png,4,deer,real,0.22471067309379578,0.7752893269062042
3376,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (24).png,4,deer,real,0.2756834924221039,0.7243165075778961
3377,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (25).png,4,deer,real,0.29896098375320435,0.7010390162467957
3378,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (26).png,4,deer,real,0.2106037735939026,0.7893962264060974
3379,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (27).png,4,deer,real,0.3064703941345215,0.6935296058654785
3380,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (28).png,4,deer,real,0.2599619925022125,0.7400380074977875
3381,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (29).png,4,deer,real,0.20768457651138306,0.7923154234886169
3382,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (3).png,4,deer,real,0.33247554302215576,0.6675244569778442
3383,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (30).png,4,deer,real,0.30309736728668213,0.6969026327133179
3384,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (31).png,4,deer,real,0.4219476282596588,0.5780523717403412
3385,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (32).png,4,deer,real,0.3386703133583069,0.6613296866416931
3386,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (33).png,4,deer,real,0.2764875292778015,0.7235124707221985
3387,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (34).png,4,deer,real,0.3172203302383423,0.6827796697616577
3388,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (35).png,4,deer,real,0.35534512996673584,0.6446548700332642
3389,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (36).png,4,deer,real,-0.011632688343524933,1.011632688343525
3390,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (37).png,4,deer,real,0.24861106276512146,0.7513889372348785
3391,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (38).png,4,deer,real,0.2818993628025055,0.7181006371974945
3392,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (39).png,4,deer,real,0.27870267629623413,0.7212973237037659
3393,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (4).png,4,deer,real,0.4368549883365631,0.5631450116634369
3394,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (40).png,4,deer,real,0.2507115304470062,0.7492884695529938
3395,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (41).png,4,deer,real,0.22906365990638733,0.7709363400936127
3396,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (42).png,4,deer,real,0.26080894470214844,0.7391910552978516
3397,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (43).png,4,deer,real,0.4426112473011017,0.5573887526988983
3398,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (44).png,4,deer,real,0.37006253004074097,0.629937469959259
3399,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (45).png,4,deer,real,0.30586162209510803,0.694138377904892
3400,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (46).png,4,deer,real,0.29677432775497437,0.7032256722450256
3401,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (47).png,4,deer,real,0.3448699116706848,0.6551300883293152
3402,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (48).png,4,deer,real,0.31622976064682007,0.6837702393531799
3403,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (49).png,4,deer,real,0.3220668435096741,0.6779331564903259
3404,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (5).png,4,deer,real,0.3634869456291199,0.6365130543708801
3405,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (50).png,4,deer,real,0.4308096766471863,0.5691903233528137
3406,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (51).png,4,deer,real,0.35168513655662537,0.6483148634433746
3407,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (52).png,4,deer,real,0.44212329387664795,0.557876706123352
3408,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (53).png,4,deer,real,0.24658021330833435,0.7534197866916656
3409,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (54).png,4,deer,real,0.3546466827392578,0.6453533172607422
3410,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (55).png,4,deer,real,0.15902163088321686,0.8409783691167831
3411,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (56).png,4,deer,real,0.25712302327156067,0.7428769767284393
3412,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (57).png,4,deer,real,0.3208666443824768,0.6791333556175232
3413,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (58).png,4,deer,real,0.2853575348854065,0.7146424651145935
3414,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (59).png,4,deer,real,0.31472721695899963,0.6852727830410004
3415,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (6).png,4,deer,real,0.2283925861120224,0.7716074138879776
3416,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (60).png,4,deer,real,0.38323622941970825,0.6167637705802917
3417,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (61).png,4,deer,real,0.339376300573349,0.660623699426651
3418,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (62).png,4,deer,real,0.20506614446640015,0.7949338555335999
3419,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (63).png,4,deer,real,0.3755183815956116,0.6244816184043884
3420,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (64).png,4,deer,real,0.3609120547771454,0.6390879452228546
3421,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (65).png,4,deer,real,0.42018213868141174,0.5798178613185883
3422,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (66).png,4,deer,real,0.41987812519073486,0.5801218748092651
3423,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (67).png,4,deer,real,0.07244306057691574,0.9275569394230843
3424,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (68).png,4,deer,real,0.28997987508773804,0.710020124912262
3425,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (69).png,4,deer,real,0.3061208724975586,0.6938791275024414
3426,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (7).png,4,deer,real,0.19483840465545654,0.8051615953445435
3427,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (70).png,4,deer,real,0.3057042956352234,0.6942957043647766
3428,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (71).png,4,deer,real,0.21780359745025635,0.7821964025497437
3429,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (72).png,4,deer,real,0.3379250764846802,0.6620749235153198
3430,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (73).png,4,deer,real,0.2545868754386902,0.7454131245613098
3431,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (74).png,4,deer,real,0.2729388475418091,0.7270611524581909
3432,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (75).png,4,deer,real,0.3033100962638855,0.6966899037361145
3433,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (76).png,4,deer,real,0.2993009090423584,0.7006990909576416
3434,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (77).png,4,deer,real,0.271220326423645,0.728779673576355
3435,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (78).png,4,deer,real,0.4596650004386902,0.5403349995613098
3436,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (79).png,4,deer,real,0.30649638175964355,0.6935036182403564
3437,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (8).png,4,deer,real,0.2866758704185486,0.7133241295814514
3438,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (80).png,4,deer,real,0.2672358751296997,0.7327641248703003
3439,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (81).png,4,deer,real,0.3112797141075134,0.6887202858924866
3440,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (82).png,4,deer,real,0.31341737508773804,0.686582624912262
3441,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (83).png,4,deer,real,0.15557101368904114,0.8444289863109589
3442,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (84).png,4,deer,real,0.3138325810432434,0.6861674189567566
3443,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (85).png,4,deer,real,0.3048364222049713,0.6951635777950287
3444,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (86).png,4,deer,real,0.3276316821575165,0.6723683178424835
3445,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (87).png,4,deer,real,0.2498939335346222,0.7501060664653778
3446,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (88).png,4,deer,real,0.26007694005966187,0.7399230599403381
3447,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (89).png,4,deer,real,0.33478638529777527,0.6652136147022247
3448,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (9).png,4,deer,real,0.2225571572780609,0.7774428427219391
3449,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (90).png,4,deer,real,0.2167941927909851,0.7832058072090149
3450,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (91).png,4,deer,real,0.2674199342727661,0.7325800657272339
3451,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (92).png,4,deer,real,0.2580941915512085,0.7419058084487915
3452,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (93).png,4,deer,real,0.20213624835014343,0.7978637516498566
3453,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (94).png,4,deer,real,0.28937584161758423,0.7106241583824158
3454,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (95).png,4,deer,real,0.2915157675743103,0.7084842324256897
3455,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (96).png,4,deer,real,0.2808151841163635,0.7191848158836365
3456,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (97).png,4,deer,real,0.306515634059906,0.693484365940094
3457,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (98).png,4,deer,real,0.3521941304206848,0.6478058695793152
3458,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium (99).png,4,deer,real,0.30312758684158325,0.6968724131584167
3459,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\real\medium.png,4,deer,real,0.26985806226730347,0.7301419377326965
3460,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\3204725-HSC00001-7.png,4,deer,sketch,0.16980314254760742,0.8301968574523926
3461,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\360_F_1492997379_ZhcAJAMx1e0wwEb8po9XdleUPcjEozDf.png,4,deer,sketch,0.41302254796028137,0.5869774520397186
3462,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\360_F_606921319_t1HjQikIMisXCUZb4cNAoqbzWZizkTjV.png,4,deer,sketch,0.4015462398529053,0.5984537601470947
3463,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\4-20-11-28-2-21-46m.png,4,deer,sketch,0.34042567014694214,0.6595743298530579
3464,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\52bf9e2986b8a02c4be3a820661f202ad1d73d5c_250x.png,4,deer,sketch,0.46062660217285156,0.5393733978271484
3465,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\6f1870ebe5346be30730ddc5678cca88.png,4,deer,sketch,0.36616551876068115,0.6338344812393188
3466,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\722196c3ba159d2adcda16a772f6d3e7.png,4,deer,sketch,0.39851176738739014,0.6014882326126099
3467,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\8-23-8-23-13-33-41m.png,4,deer,sketch,0.3405899107456207,0.6594100892543793
3468,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\9992863-KINYZBTS-7.png,4,deer,sketch,0.36164793372154236,0.6383520662784576
3469,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\_+Line+Drawing+Deer+_.png,4,deer,sketch,0.43426716327667236,0.5657328367233276
3470,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\A913864865.png,4,deer,sketch,0.39851701259613037,0.6014829874038696
3471,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\additional_60d07ed00ccb9b72add856a4179a497c5ecb4633-AICC2-7.png,4,deer,sketch,0.29752808809280396,0.702471911907196
3472,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\auction_46370137-89c9-4d43-8a58-614992f7ab27.png,4,deer,sketch,0.35061246156692505,0.649387538433075
3473,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\b9fdcb32fe50cdabb07c2a2ede890128.png,4,deer,sketch,0.24068321287631989,0.7593167871236801
3474,C:\Users\Melvi\Downloads\research_seminar\vision_abstraction_project\filtered\deer\sketch\big-buck-antlers-hunting-illustration-hand-drawn-deer-white-background-trophy-drawing-white-tail-deer-wildlife-31866094.png,4,deer,sketch,0.33515000343322754,0.6648499965667725
